Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR2979204,2016-07-22 17:04:23,2015-12-07 16:45:59,2572587,131201937,0,51,81,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2979204/SRR2979204.1,SRX1468793,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193816,SAMN04323141,simple,9606,Homo sapiens,GSM1966513,,,,,,,no,,,,,GEO,SRA315327,,public,109F153C5C0F1EA90C750394AEAABB1C,FFAEEAE59FAEB503EA68BA47ABF3D3DF
SRR2979205,2016-07-22 17:04:23,2015-12-07 16:45:58,2909033,148360683,0,51,91,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2979205/SRR2979205.1,SRX1468794,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193815,SAMN04323142,simple,9606,Homo sapiens,GSM1966514,,,,,,,no,,,,,GEO,SRA315327,,public,9081BC13FF21ABE731B68EAE32C560F9,3F7EE2D5B764350EF2D17BE812903286
SRR2979206,2016-07-22 17:04:23,2015-12-07 16:46:12,3588039,182989989,0,51,112,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2979206/SRR2979206.1,SRX1468795,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193814,SAMN04323143,simple,9606,Homo sapiens,GSM1966515,,,,,,,no,,,,,GEO,SRA315327,,public,C49EC89EE27695B2B500AA02D624E77C,1E1B704A7CB40AD67CDF89C93B869B3A
SRR2979207,2016-07-22 17:04:23,2015-12-07 16:45:59,2614899,133359849,0,51,84,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2979207/SRR2979207.1,SRX1468796,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193813,SAMN04323144,simple,9606,Homo sapiens,GSM1966516,,,,,,,no,,,,,GEO,SRA315327,,public,E14131A9F3DDB424C5B527F007FBC3B9,9C1EF6C01286A6C41F9C0D73F361DFEB
SRR2979208,2016-07-22 17:04:23,2015-12-07 16:46:07,2769154,141226854,0,51,87,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2979208/SRR2979208.1,SRX1468797,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193812,SAMN04323145,simple,9606,Homo sapiens,GSM1966517,,,,,,,no,,,,,GEO,SRA315327,,public,DFDF5DEC4B017F5FD3B86DF43E326F0E,A92F8295943C93903E0D5DF7098C1B36
SRR2979209,2016-07-22 17:04:23,2015-12-07 16:46:20,3020642,154052742,0,51,94,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2979209/SRR2979209.1,SRX1468798,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193811,SAMN04323146,simple,9606,Homo sapiens,GSM1966518,,,,,,,no,,,,,GEO,SRA315327,,public,415E0CACD8E695F419F27483187970D8,98BED078EF0DC1342C38B9FA847BE587
SRR2979210,2016-07-22 17:04:23,2015-12-07 16:45:49,3047098,155401998,0,51,96,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2979210/SRR2979210.1,SRX1468799,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193810,SAMN04323147,simple,9606,Homo sapiens,GSM1966519,,,,,,,no,,,,,GEO,SRA315327,,public,287870ED87868420D331A36C0630BC94,78E794C591F6F104043F34652E6FD6C7
SRR2979211,2016-07-22 17:04:23,2015-12-07 16:45:12,3036854,154879554,0,51,96,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2979211/SRR2979211.1,SRX1468800,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193809,SAMN04323148,simple,9606,Homo sapiens,GSM1966520,,,,,,,no,,,,,GEO,SRA315327,,public,4DCC78E60CCE30D3225EF98D953D0E06,F090B1467A458B553E40209F16098F8E
SRR2979212,2016-07-22 17:04:23,2015-12-07 16:45:05,1966280,100280280,0,51,62,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2979212/SRR2979212.1,SRX1468801,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193808,SAMN04323149,simple,9606,Homo sapiens,GSM1966521,,,,,,,no,,,,,GEO,SRA315327,,public,6108A91A8905B7504D3DD89A7CD89A2E,1D298FE75FCB7865083007EBC4768478
SRR2979213,2016-07-22 17:04:23,2015-12-07 16:45:00,1871673,95455323,0,51,58,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2979213/SRR2979213.1,SRX1468802,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193806,SAMN04323150,simple,9606,Homo sapiens,GSM1966522,,,,,,,no,,,,,GEO,SRA315327,,public,6180C5D9A99228A87610C223C9955124,97E83D1E13ACABBD2686AF07DD5BABF3
SRR2979214,2016-07-22 17:04:23,2015-12-07 16:45:04,1939123,98895273,0,51,61,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2979214/SRR2979214.1,SRX1468803,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193807,SAMN04323151,simple,9606,Homo sapiens,GSM1966523,,,,,,,no,,,,,GEO,SRA315327,,public,E5662BB34B88B88B60037611C92F45B7,D2163D0B9A355CF06908D67068AC6F52
SRR2979215,2016-07-22 17:04:23,2015-12-07 16:45:07,2971318,151537218,0,51,93,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2979215/SRR2979215.1,SRX1468804,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193805,SAMN04323152,simple,9606,Homo sapiens,GSM1966524,,,,,,,no,,,,,GEO,SRA315327,,public,7A55204C27DB9C91E22FF0DA69DEAEF6,4FE8C4A429310F82600C3634F6077B53
SRR2979216,2016-07-22 17:04:23,2015-12-07 16:45:16,3109399,158579349,0,51,97,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2979216/SRR2979216.1,SRX1468805,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193574,SAMN04323153,simple,9606,Homo sapiens,GSM1966525,,,,,,,no,,,,,GEO,SRA315327,,public,F926D55DF3522F172CF7D720D8B860DD,1AA7B20E825777D6F730872991EA2727
SRR2979217,2016-07-22 17:04:23,2015-12-07 16:44:56,1746329,89062779,0,51,60,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2979217/SRR2979217.1,SRX1468806,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193804,SAMN04323100,simple,9606,Homo sapiens,GSM1966526,,,,,,,no,,,,,GEO,SRA315327,,public,07EB13094A7BD456C4C557FE10063C1E,6805A9E68C7EA75A2CE0B752328BCE15
SRR2979218,2016-07-22 17:04:23,2015-12-07 16:45:05,3258339,166175289,0,51,103,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2979218/SRR2979218.1,SRX1468807,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193803,SAMN04323101,simple,9606,Homo sapiens,GSM1966527,,,,,,,no,,,,,GEO,SRA315327,,public,553E15CFAB0D20E10E5FF6F1D8BB944C,C8AB42390A8D0912C580B485D1EF0DE4
SRR2979219,2016-07-22 17:04:23,2015-12-07 16:45:21,2786508,142111908,0,51,88,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2979219/SRR2979219.1,SRX1468808,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193802,SAMN04323154,simple,9606,Homo sapiens,GSM1966528,,,,,,,no,,,,,GEO,SRA315327,,public,0AF07AC225B49F6C7E1890A9A0103724,5884BC0A712BF5D3B9984F90DEF72DA1
SRR2979220,2016-07-22 17:04:23,2015-12-07 16:45:05,3403593,173583243,0,51,107,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2979220/SRR2979220.1,SRX1468809,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193576,SAMN04323095,simple,9606,Homo sapiens,GSM1966529,,,,,,,no,,,,,GEO,SRA315327,,public,67EB3A362EB3D45008C12BE250D29F0B,95E0DECFB1DE7A5D834A29E9D66EBAE2
SRR2979221,2016-07-22 17:04:23,2015-12-07 16:44:42,491034,25042734,0,51,18,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2979221/SRR2979221.1,SRX1468810,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193801,SAMN04323096,simple,9606,Homo sapiens,GSM1966530,,,,,,,no,,,,,GEO,SRA315327,,public,5E98A97AD8B16E15CDB9A3753486CE24,F58949E440A46EB65E7931C9D3D7D35B
SRR2979222,2016-07-22 17:04:23,2015-12-07 16:45:02,3223287,164387637,0,51,102,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2979222/SRR2979222.1,SRX1468811,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193800,SAMN04323097,simple,9606,Homo sapiens,GSM1966531,,,,,,,no,,,,,GEO,SRA315327,,public,5CFFF54C1DA355D241B6FFE0C5405FAA,E08145F2FD05E733EAC3185CB51A4AB1
SRR2979223,2016-07-22 17:04:23,2015-12-07 16:44:55,2306340,117623340,0,51,73,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2979223/SRR2979223.1,SRX1468812,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193799,SAMN04323098,simple,9606,Homo sapiens,GSM1966532,,,,,,,no,,,,,GEO,SRA315327,,public,BBD212B927D24960FBBA035AC2C8A20B,83B033662314104329D30EC7B3C797CC
SRR2979224,2016-07-22 17:04:23,2015-12-07 16:45:08,2695822,137486922,0,51,84,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2979224/SRR2979224.1,SRX1468813,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193798,SAMN04323099,simple,9606,Homo sapiens,GSM1966533,,,,,,,no,,,,,GEO,SRA315327,,public,FD4BC054C88C8E7E127E666865AA4074,F1643A39CDD65244818813BE03E72538
SRR2979225,2016-07-22 17:04:23,2015-12-07 16:44:48,1345855,68638605,0,51,46,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2979225/SRR2979225.1,SRX1468814,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193797,SAMN04323102,simple,9606,Homo sapiens,GSM1966534,,,,,,,no,,,,,GEO,SRA315327,,public,57D298731FEBDA7571B54626623D8991,144E061E4064389B24A79E7F0BC14EE0
SRR2979226,2016-07-22 17:04:23,2015-12-07 16:45:00,2860751,145898301,0,51,90,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2979226/SRR2979226.1,SRX1468815,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193796,SAMN04323103,simple,9606,Homo sapiens,GSM1966535,,,,,,,no,,,,,GEO,SRA315327,,public,17C6EDB32BC36A6C93B83522A0E61A45,76205D4CBE2432B4FFB9E7222F004CC7
SRR2979227,2016-07-22 17:04:23,2016-01-22 20:32:57,3338085,170242335,0,51,103,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2979227/SRR2979227.1,SRX1468817,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193794,SAMN04323104,simple,9606,Homo sapiens,GSM1966536,,,,,,,no,,,,,GEO,SRA315327,,public,C0F65B28C07ED9D76FA658E823385B2F,17911182A497B59DC2ADB8E6B9C54ACF
SRR2979228,2016-07-22 17:04:23,2016-01-22 20:33:04,4973425,253644675,0,51,164,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR2979228/SRR2979228.1,SRX1468818,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193793,SAMN04323105,simple,9606,Homo sapiens,GSM1966537,,,,,,,no,,,,,GEO,SRA315327,,public,B153D6DB0775252FFF21A96F1B8476E9,4D60279847D1644ABF577E595FCB9123
SRR2979229,2016-07-22 17:04:23,2016-01-22 20:32:54,3609229,184070679,0,51,104,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2979229/SRR2979229.1,SRX1468819,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193792,SAMN04323106,simple,9606,Homo sapiens,GSM1966538,,,,,,,no,,,,,GEO,SRA315327,,public,23933F22A344C137089F5D2A6DCF407E,FC87A311768FA7A8B10C50F990501AB4
SRR2979230,2016-07-22 17:04:23,2016-01-22 20:32:53,3399811,173390361,0,51,113,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR2979230/SRR2979230.1,SRX1468820,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193791,SAMN04323107,simple,9606,Homo sapiens,GSM1966539,,,,,,,no,,,,,GEO,SRA315327,,public,AC0AFFEB0E55DAB117112CA398B4171E,C5D36A9AA2C2A252AD24D03F6A3753F6
SRR2979231,2016-07-22 17:04:23,2016-01-22 20:32:52,3236835,165078585,0,51,106,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR2979231/SRR2979231.1,SRX1468821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193790,SAMN04323108,simple,9606,Homo sapiens,GSM1966540,,,,,,,no,,,,,GEO,SRA315327,,public,B998A8DDD05824F5CA63F7055ED87B70,69FBC2F546E2E7B87715E6B42F9F6AE7
SRR2979232,2016-07-22 17:04:23,2016-01-22 20:32:52,3214268,163927668,0,51,101,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2979232/SRR2979232.1,SRX1468822,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193788,SAMN04323109,simple,9606,Homo sapiens,GSM1966541,,,,,,,no,,,,,GEO,SRA315327,,public,4F2F4354F6DA89E38C6286738772EA7E,04A4C538E4115F977E58318CBC5E1E0D
SRR2979233,2016-07-22 17:04:23,2016-01-22 20:33:01,4409842,224901942,0,51,130,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2979233/SRR2979233.1,SRX1468823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193789,SAMN04323110,simple,9606,Homo sapiens,GSM1966542,,,,,,,no,,,,,GEO,SRA315327,,public,AAC4ED09500AAC9BBA0BB047F47A75CA,2B94604642D4505C9CBDCEC5F27B7587
SRR2979235,2016-07-22 17:04:23,2016-01-22 20:32:54,3310665,168843915,0,51,94,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR2979235/SRR2979235.1,SRX1468824,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193787,SAMN04323111,simple,9606,Homo sapiens,GSM1966543,,,,,,,no,,,,,GEO,SRA315327,,public,F9314B2A13605EC8EB88A0275C053A0F,8526C93B6F7DC8B6B63287C1FE24FFE6
SRR2979236,2016-07-22 17:04:23,2016-01-22 20:33:05,5614375,286333125,0,51,187,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2979236/SRR2979236.1,SRX1468825,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193577,SAMN04323112,simple,9606,Homo sapiens,GSM1966544,,,,,,,no,,,,,GEO,SRA315327,,public,EDF6FC884B41BFB9460C89692AFD8570,9831FB1EA8638991ACEE165E30441C32
SRR2979237,2016-07-22 17:04:23,2016-01-22 20:33:09,6086296,310401096,0,51,192,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR2979237/SRR2979237.1,SRX1468826,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193786,SAMN04323113,simple,9606,Homo sapiens,GSM1966545,,,,,,,no,,,,,GEO,SRA315327,,public,4C5050BA2A76BB04482B4BC7E88DF8A5,CBBA7584556B8343FBFCA7CB184E6C58
SRR2979238,2016-07-22 17:04:23,2016-01-22 20:33:29,7901480,402975480,0,51,264,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2979238/SRR2979238.1,SRX1468827,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193784,SAMN04323114,simple,9606,Homo sapiens,GSM1966546,,,,,,,no,,,,,GEO,SRA315327,,public,17A0269B5B692F85790BBE52BECBC76C,2AF40A3AEEE53CD3052F1CEF1532F2F9
SRR2979239,2016-07-22 17:04:23,2016-01-22 20:32:56,4412569,225041019,0,51,127,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR2979239/SRR2979239.1,SRX1468828,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193785,SAMN04323115,simple,9606,Homo sapiens,GSM1966547,,,,,,,no,,,,,GEO,SRA315327,,public,4E31EC2AC1CF064A63292A5E04625ADB,314914F61BC4F18909449E2D69E73170
SRR2979039,2016-07-22 17:04:23,2015-12-07 17:30:11,2405471,122679021,0,51,76,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2979039/SRR2979039.1,SRX1468627,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193977,SAMN04322675,simple,9606,Homo sapiens,GSM1966348,,,,,,,no,,,,,GEO,SRA315327,,public,CE136D3D9A0D5EF1AF2569A7AF0A6E86,8DAA182D55526C07E3E645FAB1C6EF3B
SRR2979040,2016-07-22 17:04:23,2015-12-07 17:30:09,1925300,98190300,0,51,62,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2979040/SRR2979040.1,SRX1468628,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193972,SAMN04322676,simple,9606,Homo sapiens,GSM1966349,,,,,,,no,,,,,GEO,SRA315327,,public,B27B0739A758526C46D61A10B5086CBE,DC3B5DA16C57C9E97D10E76DAEAB50DA
SRR2979041,2016-07-22 17:04:23,2015-12-07 17:30:07,2144635,109376385,0,51,67,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2979041/SRR2979041.1,SRX1468629,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193971,SAMN04322677,simple,9606,Homo sapiens,GSM1966350,,,,,,,no,,,,,GEO,SRA315327,,public,92DC34AA94BCE49B22CDB8B22817257D,FC08ECDC882F4914C937DA8E0BB477C9
SRR2979042,2016-07-22 17:04:23,2015-12-07 17:30:15,2040913,104086563,0,51,64,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2979042/SRR2979042.1,SRX1468630,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193970,SAMN04322678,simple,9606,Homo sapiens,GSM1966351,,,,,,,no,,,,,GEO,SRA315327,,public,CF8DF96382D70761384884DD674BEDB0,449B7F0BA2FA77EB54CBE4BE09F1B0A3
SRR2979043,2016-07-22 17:04:23,2015-12-07 17:30:07,2162044,110264244,0,51,68,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2979043/SRR2979043.1,SRX1468631,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193969,SAMN04322679,simple,9606,Homo sapiens,GSM1966352,,,,,,,no,,,,,GEO,SRA315327,,public,699D653AFC363058D88F40630224B5C8,D5C921857AC59E91AE9747BB3EC7D96B
SRR2979044,2016-07-22 17:04:23,2015-12-07 17:30:05,2213145,112870395,0,51,69,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2979044/SRR2979044.1,SRX1468632,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193968,SAMN04322680,simple,9606,Homo sapiens,GSM1966353,,,,,,,no,,,,,GEO,SRA315327,,public,6744ABE4393C62699C49E346ADFCEA2A,A30436EB3690445BCF7885ABB5DE2D4F
SRR2979045,2016-07-22 17:04:23,2015-12-07 17:30:09,2402856,122545656,0,51,75,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2979045/SRR2979045.1,SRX1468633,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193966,SAMN04322681,simple,9606,Homo sapiens,GSM1966354,,,,,,,no,,,,,GEO,SRA315327,,public,B5EEF31083C179E0E528054BCF1719F5,B5580B4B243595E0C92A630078EDBC20
SRR2979046,2016-07-22 17:04:23,2015-12-07 17:30:07,2268145,115675395,0,51,72,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2979046/SRR2979046.1,SRX1468634,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193964,SAMN04322682,simple,9606,Homo sapiens,GSM1966355,,,,,,,no,,,,,GEO,SRA315327,,public,106DB8A2E441C59672AB8EE3D5EA5778,D3B906DE0711F2C409FDD230400F69EC
SRR2979047,2016-07-22 17:04:23,2015-12-07 17:30:11,2345262,119608362,0,51,73,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2979047/SRR2979047.1,SRX1468635,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193965,SAMN04322683,simple,9606,Homo sapiens,GSM1966356,,,,,,,no,,,,,GEO,SRA315327,,public,6CF097F1E151ABE61C37E1C60C4E12A7,91F8950A4F3441479C9A782DF1A5A581
SRR2979048,2016-07-22 17:04:23,2015-12-07 17:30:06,2123097,108277947,0,51,67,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2979048/SRR2979048.1,SRX1468636,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193967,SAMN04322684,simple,9606,Homo sapiens,GSM1966357,,,,,,,no,,,,,GEO,SRA315327,,public,E7AAD8FF0C36EB883CBAA4111810E1B8,58EB31DF5B906F2E73997D7E7F4AB62B
